ID,Name,Link,Image,Price,Category,,,,,,,Category
13339463,"Alienware 17 R5 - 17"" - FHD GSYNC - NVIDIA 1060 - i7-8750H - 16GB - 128GB SSD + 1TB -WIN10 HOME - Certified Refurbished",https://www.bestbuy.ca/en-ca/product/alienware-17-r5-17-fhd-gsync-nvidia-1060-i7-8750h-16gb-128gb-ssd-1tb-win10-home-certified-refurbished/13339463.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13339/13339463.jpg,"$2,099.00 ",Gaming Laptops,,,,,,,
13377384,"Alienware M15 - 15"" - FHD - NVIDIA GTX 1060 - i7-8750H - 16GB - 2x 512GB SSD - WIN10 HOME - Certified Refurbished",https://www.bestbuy.ca/en-ca/product/alienware-m15-15-fhd-nvidia-gtx-1060-i7-8750h-16gb-2x-512gb-ssd-win10-home-certified-refurbished/13377384.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13377/13377384.jpg,"$2,199.00 ",Gaming Laptops,,,,,,,
12616747,"ASUS TUF 15.6"" Gaming Laptop - Red (Intel Core i5-8300H/1TB HDD/8GB RAM/NVIDIA GTX 1050/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-tuf-15-6-gaming-laptop-red-intel-core-i5-8300h-1tb-hdd-8gb-ram-nvidia-gtx-1050-windows-10/12616747.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12616/12616747.jpg,$799.99 ,Gaming Laptops,,,,,,,
13016137,"ASUS TUF 15.6"" Gaming Laptop - Red (Intel Core i5-8300H/1TB HDD/8GB RAM/NVIDIA GTX 1050) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-tuf-15-6-gaming-laptop-red-intel-core-i5-8300h-1tb-hdd-8gb-ram-nvidia-gtx-1050-open-box/13016137.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13016/13016137.jpg,$749.99 ,Gaming Laptops,,,,,,,
12600845,"ASUS 15.6"" Gaming Laptop - Black (Intel Core i7-8750H/1TB SSHD/12GB RAM/NVIDIA GTX 1050/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-15-6-gaming-laptop-black-intel-core-i7-8750h-1tb-sshd-12gb-ram-nvidia-gtx-1050-windows-10/12600845.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12600/12600845.jpg,"$1,199.99 ",Gaming Laptops,,,,,,,
13018560,"ASUS TUF 15.6"" Gaming Laptop (Intel Core i7-8750H/1TB HDD/256 SSD/16GB RAM/NVIDIA GTX 1050Ti/Win 10)",https://www.bestbuy.ca/en-ca/product/asus-tuf-15-6-gaming-laptop-intel-core-i7-8750h-1tb-hdd-256-ssd-16gb-ram-nvidia-gtx-1050ti-win-10/13018560.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13018/13018560.jpg,"$1,499.99 ",Gaming Laptops,,,,,,,
13413347,"ASUS TUF 15.6"" Gaming Laptop (Intel Ci7-8750H/1TB HDD/256 SSD/16GB RAM/GTX 1050Ti/Win 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-tuf-15-6-gaming-laptop-intel-ci7-8750h-1tb-hdd-256-ssd-16gb-ram-gtx-1050ti-win-10-open-box/13413347.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/134/13413/13413347.jpg,"$1,199.99 ",Gaming Laptops,,,,,,,
13016144,"ASUS VivoBook Pro 15.6"" Gaming Laptop (Intel Core i7/16GB Optane/1TB HDD/8GB RAM/GTX 1050) -Open Box",https://www.bestbuy.ca/en-ca/product/asus-vivobook-pro-15-6-gaming-laptop-intel-core-i7-16gb-optane-1tb-hdd-8gb-ram-gtx-1050-open-box/13016144.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13016/13016144.jpg,"$1,199.99 ",Gaming Laptops,,,,,,,
13393186,"ASUS ROG Zephyrus S 17.3"" Gaming Laptop (Intel Ci7-8750H/1TB SSD/16GB RAM/NVIDIA RTX 2080) - English",https://www.bestbuy.ca/en-ca/product/asus-rog-zephyrus-s-17-3-gaming-laptop-intel-ci7-8750h-1tb-ssd-16gb-ram-nvidia-rtx-2080-english/13393186.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13393/13393186.jpg,"$4,299.99 ",Gaming Laptops,,,,,,,
13388655,"ASUS ROG 17.3"" Gaming Laptop (Intel Core i7-8750H/512GB SSD/1TB SSHD/16GB RAM/GeForce RTX 2080) -Eng",https://www.bestbuy.ca/en-ca/product/asus-rog-17-3-gaming-laptop-intel-core-i7-8750h-512gb-ssd-1tb-sshd-16gb-ram-geforce-rtx-2080-eng/13388655.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13388/13388655.jpg,"$3,699.99 ",Gaming Laptops,,,,,,,
13264557,"ASUS 15.6"" Gaming Laptop - Black (Intel Core i7-8750H/1TB SSHD/12GB RAM/NVIDIA GTX 1050) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-15-6-gaming-laptop-black-intel-core-i7-8750h-1tb-sshd-12gb-ram-nvidia-gtx-1050-open-box/13264557.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/132/13264/13264557.jpg,"$1,149.99 ",Gaming Laptops,,,,,,,
13388654,"ASUS ROG Strix Scar II 15.6"" Gaming Laptop (Intel Core i7-8750H/512GB SSD/16GB RAM/RTX 2070) - Eng",https://www.bestbuy.ca/en-ca/product/asus-rog-strix-scar-ii-15-6-gaming-laptop-intel-core-i7-8750h-512gb-ssd-16gb-ram-rtx-2070-eng/13388654.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13388/13388654.jpg,"$2,399.99 ",Gaming Laptops,,,,,,,
13456132,"ASUS ROG Strix 15.6"" Gaming Laptop (Intel i7-8750H/1TB HDD/256GB SSD/16GB RAM/NVIDIA GTX 1050Ti)",https://www.bestbuy.ca/en-ca/product/asus-rog-strix-15-6-gaming-laptop-intel-i7-8750h-1tb-hdd-256gb-ssd-16gb-ram-nvidia-gtx-1050ti/13456132.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/134/13456/13456132.jpg,"$1,649.99 ",Gaming Laptops,,,,,,,
12929831,"Alienware 24.5"" FHD 240Hz 1ms GTG TN LED G-Sync Gaming Monitor (AW2518H) - Black",https://www.bestbuy.ca/en-ca/product/alienware-24-5-fhd-240hz-1ms-gtg-tn-led-g-sync-gaming-monitor-aw2518h-black/12929831.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/129/12929/12929831.jpg,$699.99 ,Gaming Monitors,,,,,,,
13339220,"Alienware 24.5"" FHD 240Hz 1ms GTG TN LED G-Sync Gaming Monitor (AW2518H) - Black - Open Box",https://www.bestbuy.ca/en-ca/product/alienware-24-5-fhd-240hz-1ms-gtg-tn-led-g-sync-gaming-monitor-aw2518h-black-open-box/13339220.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13339/13339220.jpg,$649.99 ,Gaming Monitors,,,,,,,
13359102,"ASUS 24"" FHD 75Hz 1ms GTG TN LED FreeSync Gaming Monitor (VP248QG) - Black",https://www.bestbuy.ca/en-ca/product/asus-24-fhd-75hz-1ms-gtg-tn-led-freesync-gaming-monitor-vp248qg-black/13359102.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13359/13359102.jpg,$159.99 ,Gaming Monitors,,,,,,,
10460630,"Asus 24"" FHD 75Hz 1ms GTG LED FreeSync/Adaptive Sync Gaming Monitor (VG245H) - Matte Black",https://www.bestbuy.ca/en-ca/product/asus-asus-24-fhd-75hz-1ms-gtg-led-freesync-adaptive-sync-gaming-monitor-vg245h-matte-black-vg245h/10460630.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/104/10460/10460630.jpg,$199.99 ,Gaming Monitors,,,,,,,
12874669,"Asus 21.5"" FHD 75Hz 1ms GTG TN LED FreeSync Gaming Monitor (VP228QG) - Black",https://www.bestbuy.ca/en-ca/product/asus-21-5-fhd-75hz-1ms-gtg-tn-led-freesync-gaming-monitor-vp228qg-black/12874669.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/128/12874/12874669.jpg,$119.99 ,Gaming Monitors,,,,,,,
10595601,"ASUS 27"" FHD 60Hz 5ms GTG IPS LED Monitor (VZ279H) - Black",https://www.bestbuy.ca/en-ca/product/asus-asus-27-fhd-60hz-5ms-gtg-ips-led-monitor-vz279h-black-vz279h/10595601.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/105/10595/10595601.jpg,$229.97 ,Gaming Monitors,,,,,,,
10453592,"ASUS 28"" 4K Ultra HD 1ms LED Gaming Monitor (MG28UQ) - Black",https://www.bestbuy.ca/en-ca/product/asus-asus-28-4k-ultra-hd-1ms-led-gaming-monitor-mg28uq-black-mg28uq/10453592.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/104/10453/10453592.jpg,$429.99 ,Gaming Monitors,,,,,,,
12352444,"ASUS 27"" FHD 75Hz 1ms GTG TN LED FreeSync Gaming Monitor (VP278QG) - Black",https://www.bestbuy.ca/en-ca/product/asus-27-fhd-75hz-1ms-gtg-tn-led-freesync-gaming-monitor-vp278qg-black/12352444.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/123/12352/12352444.jpg,$299.99 ,Gaming Monitors,,,,,,,
13359105,"ASUS 27"" FHD 144Hz 3ms GTG IPS LED FreeSync Gaming Monitor (VG279Q) - Charcoal",https://www.bestbuy.ca/en-ca/product/asus-27-fhd-144hz-3ms-gtg-ips-led-freesync-gaming-monitor-vg279q-charcoal/13359105.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13359/13359105.jpg,$399.99 ,Gaming Monitors,,,,,,,
10669333,"ASUS 24"" FHD 144Hz 1ms TN LED Gaming Monitor (VG248QE) - Black",https://www.bestbuy.ca/en-ca/product/asus-24-fhd-144hz-1ms-tn-led-gaming-monitor-vg248qe-black/10669333.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/106/10669/10669333.jpg,$349.99 ,Gaming Monitors,,,,,,,
13359106,"ASUS 24"" FHD 75Hz 5ms GTG IPS LED FreeSync Gaming Monitor (VZ249HE) - Black",https://www.bestbuy.ca/en-ca/product/asus-24-fhd-75hz-5ms-gtg-ips-led-freesync-gaming-monitor-vz249he-black/13359106.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13359/13359106.jpg,$199.99 ,Gaming Monitors,,,,,,,
13201490,"Asus ROG Swift Call of Duty 24.5"" FHD 240Hz 1ms GTG TN LED G-Sync Gaming Monitor (PG258Q) - Black",https://www.bestbuy.ca/en-ca/product/asus-rog-swift-call-of-duty-24-5-fhd-240hz-1ms-gtg-tn-led-g-sync-gaming-monitor-pg258q-black/13201490.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/132/13201/13201490.jpg,$749.99 ,Gaming Monitors,,,,,,,
13197698,ASUS ROG Strix Flare Backlit Mechanical Cherry MX Red Gaming Keyboard,https://www.bestbuy.ca/en-ca/product/asus-rog-strix-flare-backlit-mechanical-cherry-mx-red-gaming-keyboard/13197698.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/131/13197/13197698.jpg,$129.99 ,Keyboards,,,,,,,
12600851,"ASUS Vivobook 15.6"" Laptop - Grey (Intel Core i5-8250U/256GB SSD/8GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-grey-intel-core-i5-8250u-256gb-ssd-8gb-ram-windows-10/12600851.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12600/12600851.jpg,$649.99 ,Laptops,,,,,,,
11558814,"ASUS ZenBook 14"" Laptop - Grey (Intel Core i5-8250U / 256GB SSD / 8GB RAM / Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-zenbook-14-laptop-grey-intel-core-i5-8250u-256gb-ssd-8gb-ram-windows-10/11558814.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/115/11558/11558814.jpg,$799.99 ,Laptops,,,,,,,
13414294,"ASUS 14"" Laptop - Star Grey (Intel Celeron N4000/64GB eMMC/4GB RAM/Windows 10 S) - English - Only at Best Buy",https://www.bestbuy.ca/en-ca/product/asus-14-laptop-star-grey-intel-celeron-n4000-64gb-emmc-4gb-ram-windows-10-s-english-only-at-best-buy/13414294.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/134/13414/13414294.jpg,$299.99 ,Laptops,,,,,,,
12893312,"ASUS Vivobook 15.6"" Laptop - Grey (Intel Core i5-8250U/256GB SSD/8GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-grey-intel-core-i5-8250u-256gb-ssd-8gb-ram-windows-10-open-box/12893312.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/128/12893/12893312.jpg,$599.99 ,Laptops,,,,,,,
13018562,"ASUS ZenBook 14"" Laptop - Dark Royal Blue (Intel Core i7-8565U/512GB SSD/16GB RAM) - English",https://www.bestbuy.ca/en-ca/product/asus-zenbook-14-laptop-dark-royal-blue-intel-core-i7-8565u-512gb-ssd-16gb-ram-english/13018562.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13018/13018562.jpg,"$1,399.99 ",Laptops,,,,,,,
12600850,"ASUS VivoBook 15.6"" Laptop - Dark Grey (AMD Dual-Core R3-2200U/128GB SSD/6GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-dark-grey-amd-dual-core-r3-2200u-128gb-ssd-6gb-ram-windows-10/12600850.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12600/12600850.jpg,$499.99 ,Laptops,,,,,,,
13018569,"ASUS L406MA 14"" Laptop - Star Grey (Intel Celeron N4000/64GB HDD/4GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-l406ma-14-laptop-star-grey-intel-celeron-n4000-64gb-hdd-4gb-ram-windows-10/13018569.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13018/13018569.jpg,$349.99 ,Laptops,,,,,,,
12689887,"ASUS ZenBook 15.6"" Touchscreen Laptop - Blue (Intel Core i9-8950HK/512GB SSD/16GB RAM/Win 10) - Eng",https://www.bestbuy.ca/en-ca/product/asus-zenbook-15-6-touchscreen-laptop-blue-intel-core-i9-8950hk-512gb-ssd-16gb-ram-win-10-eng/12689887.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12689/12689887.jpg,"$2,699.99 ",Laptops,,,,,,,
12315114,"ASUS VivoBook 15.6"" Laptop - Gold (Intel Core i5-8250U/512GB SSD/16GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-gold-intel-core-i5-8250u-512gb-ssd-16gb-ram-windows-10/12315114.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/123/12315/12315114.jpg,"$1,199.99 ",Laptops,,,,,,,
12294726,"ASUS ZenBook 14"" Laptop - Grey (Intel Core i5-8250U / 256GB SSD / 8GB RAM / Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-zenbook-14-laptop-grey-intel-core-i5-8250u-256gb-ssd-8gb-ram-windows-10-open-box/12294726.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/122/12294/12294726.jpg,$749.99 ,Laptops,,,,,,,
12600842,"ASUS 14"" Laptop - Star Grey (Intel Pentium Silver N5000/64GB eMMC/4GB RAM/Windows 10 S)",https://www.bestbuy.ca/en-ca/product/asus-14-laptop-star-grey-intel-pentium-silver-n5000-64gb-emmc-4gb-ram-windows-10-s/12600842.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12600/12600842.jpg,$399.99 ,Laptops,,,,,,,
10719872,"ASUS VivoBook X541 15.6"" Laptop - Black (Intel Core i3-6100U/1TB HDD/8GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-vivobook-x541-15-6-laptop-black-intel-core-i3-6100u-1tb-hdd-8gb-ram-windows-10-open-box/10719872.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/107/10719/10719872.jpg,$399.99 ,Laptops,,,,,,,
12600849,"ASUS Zenbook 14"" 2-in-1 Laptop - Grey (Intel Core i5-8250U/512GB SSD/16GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-zenbook-14-2-in-1-laptop-grey-intel-core-i5-8250u-512gb-ssd-16gb-ram-windows-10/12600849.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12600/12600849.jpg,"$1,399.99 ",Laptops,,,,,,,
12893313,"ASUS VivoBook 15.6"" Laptop (AMD Dual-Core R3-2200U/128GB SSD/6GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-amd-dual-core-r3-2200u-128gb-ssd-6gb-ram-windows-10-open-box/12893313.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/128/12893/12893313.jpg,$449.99 ,Laptops,,,,,,,
12644959,"ASUS ZenBook S 13.3"" Touchscreen Laptop - Blue (Intel Core i7-8550U/512GB SSD/16GB RAM) - English",https://www.bestbuy.ca/en-ca/product/asus-zenbook-s-13-3-touchscreen-laptop-blue-intel-core-i7-8550u-512gb-ssd-16gb-ram-english/12644959.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12644/12644959.jpg,"$1,799.99 ",Laptops,,,,,,,
11558808,"ASUS ZenBook 14"" Laptop - Grey (Intel Core i5-8250U / 512 GB SSD / 16GB RAM / Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-zenbook-14-laptop-grey-intel-core-i5-8250u-512-gb-ssd-16gb-ram-windows-10/11558808.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/115/11558/11558808.jpg,"$1,399.95 ",Laptops,,,,,,,
13199459,"ASUS VivoBook 15.6"" Laptop - Dark Grey (AMD Quad-Core R5-2500U/256GB SSD/8GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-dark-grey-amd-quad-core-r5-2500u-256gb-ssd-8gb-ram-windows-10/13199459.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/131/13199/13199459.jpg,$799.99 ,Laptops,,,,,,,
12918542,"ASUS 14"" Laptop - Star Grey (Intel Pentium Silver N5000/64GB eMMC/4GB RAM/Windows 10 S) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-14-laptop-star-grey-intel-pentium-silver-n5000-64gb-emmc-4gb-ram-windows-10-s-open-box/12918542.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/129/12918/12918542.jpg,$369.99 ,Laptops,,,,,,,
12315112,"ASUS 14"" Laptop - Star Grey (Intel Dual-Core Celeron N3060/64GB eMMC HDD/4GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-14-laptop-star-grey-intel-dual-core-celeron-n3060-64gb-emmc-hdd-4gb-ram-windows-10/12315112.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/123/12315/12315112.jpg,$229.97 ,Laptops,,,,,,,
12644961,"ASUS VivoBook S15 15.6"" Laptop -Silver/Yellow (Intel Core i5-8250U/256GB SSD/8GB RAM/Win 10)-English",https://www.bestbuy.ca/en-ca/product/asus-vivobook-s15-15-6-laptop-silver-yellow-intel-core-i5-8250u-256gb-ssd-8gb-ram-win-10-english/12644961.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12644/12644961.jpg,$899.95 ,Laptops,,,,,,,
12408585,ASUS Notebook UX461UA-DS51T 14.0inch Core i5-8250U 8GB 256GB Intel HD Windows 10 TOUCH Grey Retail,https://www.bestbuy.ca/en-ca/product/asus-notebook-ux461ua-ds51t-14-0inch-core-i5-8250u-8gb-256gb-intel-hd-windows-10-touch-grey-retail/12408585.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/124/12408/12408585.jpg,"$1,586.79 ",Laptops,,,,,,,
13408243,"ASUS ZenBook UX430 14"" Laptop - Grey Metal (Intel Core i5-8250U/512GB SSD/8GB RAM/Windows 10)",https://www.bestbuy.ca/en-ca/product/asus-zenbook-ux430-14-laptop-grey-metal-intel-core-i5-8250u-512gb-ssd-8gb-ram-windows-10/13408243.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/134/13408/13408243.jpg,"$1,199.99 ",Laptops,,,,,,,
10656356,"ASUS C301 13.3"" Chromebook - (Intel Quad-Core Celeron N3160/16GB SSD/4GB RAM/Chrome OS) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-c301-13-3-chromebook-intel-quad-core-celeron-n3160-16gb-ssd-4gb-ram-chrome-os-open-box/10656356.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/106/10656/10656356.jpg,$279.97 ,Laptops,,,,,,,
12553754,"ASUS VivoBook 15.6"" Laptop - Gold (Intel Core i5-8250U/512GB SSD/16GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-laptop-gold-intel-core-i5-8250u-512gb-ssd-16gb-ram-windows-10-open-box/12553754.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/125/12553/12553754.jpg,"$1,149.99 ",Laptops,,,,,,,
13309283,"ASUS L406MA 14"" Laptop - Star Grey (Intel Celeron N4000/64GB HDD/4GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-l406ma-14-laptop-star-grey-intel-celeron-n4000-64gb-hdd-4gb-ram-windows-10-open-box/13309283.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13309/13309283.jpg,$279.99 ,Laptops,,,,,,,
12600688,"ASUS VivoBook X541NA 15.6"" Quad-Core 1.1GHz 1TB 8GB Windows 10 Home - Manufacture Certified Refurbished",https://www.bestbuy.ca/en-ca/product/asus-vivobook-x541na-15-6-quad-core-1-1ghz-1tb-8gb-windows-10-home-manufacture-certified-refurbished/12600688.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/126/12600/12600688.jpg,$445.00 ,Laptops,,,,,,,
13024562,"ASUS VivoBook 15.6"" Touchscreen Laptop (Intel Core i5-7200U/1TB HDD/8GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-vivobook-15-6-touchscreen-laptop-intel-core-i5-7200u-1tb-hdd-8gb-ram-windows-10-open-box/13024562.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13024/13024562.jpg,$649.99 ,Laptops,,,,,,,
10520089,"ASUS 15.6"" Laptop - Black/Gold (Intel Core i7-5500U/1TB HDD/8GB RAM/Windows 10) - Open Box",https://www.bestbuy.ca/en-ca/product/asus-asus-15-6-laptop-black-gold-intel-core-i7-5500u-1tb-hdd-8gb-ram-windows-10-open-box-x540lj-bb71-cb/10520089.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/105/10520/10520089.jpg,$749.97 ,Laptops,,,,,,,
10210850,ASUS 8x External DVD/RW Slim Drive (SDRW-08D2S-U/B/G/ACI),https://www.bestbuy.ca/en-ca/product/asus-asus-8x-external-dvd-rw-slim-drive-sdrw-08d2s-u-b-g-aci-sdrw-08d2s-u-b-g-aci/10210850.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/102/10210/10210850.jpg,$49.99 ,Optical Drives & Media,,,,,,,
10210849,ASUS 6x External Blu-Ray Drive (SBC-06D2X-U/BLK/G),https://www.bestbuy.ca/en-ca/product/asus-asus-6x-external-blu-ray-drive-sbc-06d2x-u-blk-g-sbc-06d2x-u-blk-g/10210849.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/102/10210/10210849.jpg,$99.99 ,Optical Drives & Media,,,,,,,
10516455,Alienware Laptop Graphics Amplifier,https://www.bestbuy.ca/en-ca/product/dell-alienware-laptop-graphics-amplifier-452-bcfe/10516455.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/105/10516/10516455.jpg,$269.99 ,Other Computer Accessories,,,,,,,
10539175,ASUS ZenBeam E1 DLP Pocket Projector,https://www.bestbuy.ca/en-ca/product/asus-asus-zenbeam-e1-dlp-pocket-projector-zenbeam-e1/10539175.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/105/10539/10539175.jpg,$299.99 ,Projectors & Accessories,,,,,,,
13041590,ASUS ROG Phone 128GB - Black - Unlocked,https://www.bestbuy.ca/en-ca/product/asus-rog-phone-128gb-black-unlocked/13041590.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13041/13041590.jpg,"$1,199.99 ",Unlocked ASUS Phones,,,,,,,
12910448,ASUS ZenFone Live L1 - Black - Unlocked,https://www.bestbuy.ca/en-ca/product/asus-zenfone-live-l1-black-unlocked/12910448.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/129/12910/12910448.jpg,$179.99 ,Unlocked ASUS Phones,,,,,,,
12554086,Unlocked ASUS ZenFone 5Q 64GB - Midnight Black,https://www.bestbuy.ca/en-ca/product/unlocked-asus-zenfone-5q-64gb-midnight-black/12554086.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/125/12554/12554086.jpg,$479.99 ,Unlocked ASUS Phones,,,,,,,
12321243,ASUS ZenFone Max Plus (M1) 32GB - Moonlight Black - Unlocked,https://www.bestbuy.ca/en-ca/product/asus-zenfone-max-plus-m1-32gb-moonlight-black-unlocked/12321243.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/123/12321/12321243.jpg,$299.99 ,Unlocked ASUS Phones,,,,,,,
12718035,ASUS ZenFone 5Z - Midnight Blue - Unlocked,https://www.bestbuy.ca/en-ca/product/asus-zenfone-5z-midnight-blue-unlocked/12718035.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/127/12718/12718035.jpg,$799.99 ,Unlocked ASUS Phones,,,,,,,
13331510,ASUS ZenFone 4 ZE554KL 32GB GSM Unlocked Smartphone in Midnight Black [New in Box],https://www.bestbuy.ca/en-ca/product/asus-zenfone-4-ze554kl-32gb-gsm-unlocked-smartphone-in-midnight-black-new-in-box/13331510.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/133/13331/13331510.jpg,$219.99 ,Unlocked ASUS Phones,,,,,,,
13446596,ASUS ZenFone Live L1 - Black - Unlocked - Open Box,https://www.bestbuy.ca/en-ca/product/asus-zenfone-live-l1-black-unlocked-open-box/13446596.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/134/13446/13446596.jpg,$149.99 ,Unlocked ASUS Phones,,,,,,,
12554085,Unlocked ASUS ZenFone Max (M1) 16GB - Deepsea Black,https://www.bestbuy.ca/en-ca/product/unlocked-asus-zenfone-max-m1-16gb-deepsea-black/12554085.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/125/12554/12554085.jpg,$249.99 ,Unlocked ASUS Phones,,,,,,,
13024542,Unlocked ASUS ZenFone Max (M1) 16GB - Deepsea Black - Open Box,https://www.bestbuy.ca/en-ca/product/unlocked-asus-zenfone-max-m1-16gb-deepsea-black-open-box/13024542.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/130/13024/13024542.jpg,$179.99 ,Unlocked ASUS Phones,,,,,,,
10542976,"ASUS Transformer Book 10.1"" 64GB Win 10 Tablet & Keyboard With Intel Quad-Core Atom Z8350 - Grey",https://www.bestbuy.ca/en-ca/product/asus-transformer-book-10-1-64gb-win-10-tablet-keyboard-with-intel-quad-core-atom-z8350-grey/10542976.aspx?,https://multimedia.bbycastatic.ca/multimedia/products/150x150/105/10542/10542976.jpg,$398.98 ,Windows Tablets,,,,,,,
